#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
53,"Cocoa Hooves","Glass Animals",0,134,"gauze pop, indietronica, modern rock, pov: indie, shiver pop","Pop, Rock","Leaflings",2012-05-28,04:12,64,22,88,1,4,0,0,-13,G Minor,4,2022-10-21,1l7hAoBPfnTYoN85r8Tl4g,"Kaya Kaya Records",6A,GBBKS1200039
54,"Run from You","Cayo Coco",0,75,"","","You Are Safe Here",2018-10-23,02:36,62,55,39,0,31,20,10,-9,F Major,4,2022-10-28,5qZ8D8Ua2Ef7cfy7JMK0PA,"Pink Cabin Forest",7B,CAHQJ1876445
55,"Basic","N i G H T S",39,105,"dark r&b","R&B","Basic",2017-07-18,03:30,89,56,1,0,35,0,30,-8,B Major,4,2022-11-08,14909dF5EB4hvURmptzGSB,"N i G H T S",1B,TCADE1715848
56,"Aerial Love","Daniel Johns",21,92,"","","Talk",2015-05-22,03:34,76,25,49,4,26,0,10,-9,G Minor,4,2022-11-08,4F76f9QcqgHgQ6nbUCKfaI,"Eleven: A Music Company Pty Ltd",6A,AUEL01400059
57,"Guilty","Sevyn Streeter,Chris Brown,A$AP Ferg",0,92,"hip pop, r&b, trap queen, urban contemporary, rap, hip hop, pop rap, southern hip hop, trap","Hip Hop, Pop, R&B","Guilty",2021-02-12,03:41,63,69,16,0,55,10,10,-4,C♯/D♭ Major,4,2022-11-08,3T9VLKYbT0pGWPqhy415G0,"eOne Urban",3B,USKO12100016
58,"Like Lust","MOVEMENT",35,144,"vapor soul","R&B","MOVEMENT",2014-01-01,04:41,28,59,39,74,6,0,10,-11,F Minor,4,2022-11-13,6M5hvy4gXgBsBwHRImZ8xb,"Universal Music Australia Pty. Ltd.",4A,AUUM71400002
59,"Husky Voice","HuskyMe",24,143,"pop folk","Folk/Acoustic","Husky Voice",2019-01-04,03:35,63,26,55,0,39,0,0,-12,B Minor,4,2022-11-30,6sMvtfKcvWB2e7QBRWJXcF,"recordJet",10A,DELJ81823632
60,"Eden","Ben Khan",28,92,"uk alternative pop","Pop","1992 EP",2014-05-05,02:36,71,50,27,5,42,10,0,-11,F Minor,4,2022-12-06,6yQQ47hBkVGIn94nijq5rj,"Blessed Vice",4A,GBK3W1000266
61,"Crush On You","Nic Hanson",25,90,"","","Crush On You",2020-05-04,02:58,85,54,23,0,58,20,0,-5,F Major,4,2022-12-10,4YkhN5nT1FkmmqbxzD8Ljh,"Nic9Music",7B,GBKPL2086811
62,"Trauma","Fhin,Louis VI",30,135,"electro-pop francais, new french touch, uk alternative hip hop","R&B, Electronic, Hip Hop","Trauma",2020-11-13,03:26,57,42,64,0,14,10,10,-10,E Minor,4,2022-12-20,4VOuvOhiGrsPxlDXF3l2Y6,"Delicieuse Records",9A,FR9Z62000022
63,"Too Good","Jo&Me",32,104,"scandipop","Pop","Too Good",2017-03-10,04:13,63,30,75,0,26,0,0,-6,C♯/D♭ Minor,4,2022-12-20,1m7vbLfcbKILAxOQDSqnQv,"Jo&Me",12A,SE5IB1700900
64,"Rich Spirit","Kendrick Lamar",74,96,"conscious hip hop, hip hop, rap, west coast rap","Hip Hop","Mr. Morale & The Big Steppers",2022-05-13,03:22,85,42,43,0,46,20,10,-9,A#/B♭ Minor,4,2022-12-23,1QPreu0BNOrUfEb8HTd2qG,"pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",3A,USUM72208971
