#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
174,"BIRDS OF A FEATHER","Billie Eilish",98,105,"art pop, pop","Pop","HIT ME HARD AND SOFT",2024-05-17,03:30,75,51,20,6,44,0,10,-10,D Major,4,2024-06-05,6dOtVTDdiauQNBQEDOtlAB,"Darkroom/Interscope Records",10B,USUM72401994
175,"do u really?","Lyn Lapid,Ruth B.",53,87,"gen z singer-songwriter, alt z, canadian contemporary r&b, canadian pop, pop","Pop, R&B","to love in the 21st century",2023-06-23,02:41,62,57,26,0,59,0,10,-7,A#/B♭ Major,4,2024-06-09,2vjX1VkntJPIQkqwbJQvoa,"Republic Records",6B,USUM72300332
176,"Bestie","Culture Jam,A Boogie Wit da Hoodie,Capella Grey",33,98,"melodic rap, rap, trap, pop rap","Hip Hop","Bestie",2021-10-20,02:33,73,67,6,0,44,10,10,-7,F Minor,4,2024-06-10,4RJ2tHMoFQbUus12u1hB5l,"CJFM Productions, LLC",4A,QZRBG2100012
177,"U Remind Me","The Bonfyre,Wale",19,99,"pop rap, r&b, rap, southern hip hop, trap","Hip Hop, R&B","Love, Lust & Let Downs: Chapter One",2020-05-01,02:56,66,71,2,0,37,0,10,-6,D Major,4,2024-06-10,1cfivUKldHdQuMtcHCR0eT,"Craft Recordings",10B,USUYG1306729
178,"greedy","Tate McRae",86,111,"pop","Pop","greedy",2023-09-15,02:11,75,73,26,0,82,0,10,-3,F#/G♭ Minor,1,2024-06-10,3rUGC1vUpkDG9CZFHMur1t,"RCA Records Label",11A,USRC12301932
179,"space for you","Avenue Beat",41,99,"alt z","Pop","the debut farewell album",2021-10-15,02:22,56,42,36,0,59,0,0,-9,C Major,4,2024-06-26,3vUXZ0PFgUFo6LtmhPRMrg,"The Valory Music Co.",8B,QZRD92100540
180,"Stay","Alt Bloom",21,94,"singer-songwriter pop","Pop","Stay",2019-11-22,02:32,65,69,78,0,71,0,20,-5,A Major,4,2024-06-28,3qXYYeGfm3CpxtZMwjsThi,"BigMTN Records",11B,USHR11939305
181,"Sleep Talking","Charlotte Lawrence",45,102,"alt z","Pop","Sleep Talking",2017-10-20,03:44,67,76,45,0,58,0,10,-4,D Minor,4,2024-07-04,0ojtOskzapucZWX767nQrc,"Charlotte Lawrence under exclusive license to Human Re Sources",7A,QM24S1703794
182,"let's","Darren Criss",21,104,"wrock","Rock","Masquerade",2021-08-20,03:46,88,55,33,0,96,10,20,-6,F#/G♭ Major,4,2024-07-04,2v9qY678PCz4ErkUYCMgHa,"BMG Rights Management (US) LLC",2B,QMRSZ2101911
183,"Trouble","Elli Ingram",26,98,"uk contemporary r&b","R&B","Bad Behaviour",2023-05-12,03:17,80,50,26,0,44,10,10,-9,G#/A♭ Major,4,2024-07-04,0KxTUGzVVI2HOrYO0hwK7y,"Pinc Records",4B,DGA052231175
184,"Selfish","Justin Timberlake",67,88,"dance pop, pop","Pop","Selfish",2024-01-25,03:49,69,54,7,3,38,0,0,-7,C♯/D♭ Major,4,2024-07-05,0QosomGFiJYOxj2ViZfqng,"RCA Records Label",3B,USRC12400001
185,"Too Sweet","Hozier",69,117,"irish singer-songwriter, modern rock, pop, pov: indie","Folk/Acoustic, Rock, Pop","Unreal Unearth: Unheard",2024-03-22,04:11,74,62,3,0,93,0,0,-6,A#/B♭ Major,4,2024-07-06,0AjmK0Eai4zGrLaJwPvrDp,"Columbia",6B,USSM12401865
186,"Nasty","Tinashe",76,100,"alternative r&b, dance pop, metropopolis, pop, r&b","R&B, Pop, Electronic","Nasty",2024-04-12,02:56,93,41,17,0,52,0,10,-8,G#/A♭ Major,4,2024-07-06,6NjWCIYu1W8xa3HIvcIhd4,"Tinashe Music Inc., under exclusive license to Nice Life Recording Company",4B,USLD91757578
187,"Cherry Twist","Becoming Young",5,110,"","","Cherry Twist",2020-06-26,02:28,89,56,26,0,74,0,0,-7,G Major,4,2024-08-06,1LReBv3ix9qd9wLHUgb4dz,"Brandon Calano Sound, LLC",9B,QZHN42024046
188,"Move Me","Liyr",25,98,"","","Move Me",2018-07-20,03:20,69,36,70,0,54,0,20,-9,F Minor,4,2024-08-06,7yYkpuZnIw4HQVSe7YHfWY,"Liyr",4A,ushm21880330
189,"Espresso","Sabrina Carpenter",66,104,"pop","Pop","Espresso",2024-04-11,02:55,70,75,11,0,73,0,10,-5,C Major,4,2024-08-06,2oADPwknKEfMtwpMnr7xfg,"Island Records",8B,USUM72404979
190,"A Tear in Space (Airlock)","Glass Animals",62,93,"gauze pop, indietronica, modern rock, pov: indie, shiver pop","Pop, Rock","A Tear in Space (Airlock)",2024-06-07,03:23,71,60,30,0,51,0,0,-7,A Minor,4,2024-08-06,6Bi1Y7TD70eWTCKn7jsQQm,"Polydor Records",8A,GBUM72400788
191,"the boy is mine (with Brandy, Monica) - Remix","Ariana Grande,Brandy,Monica",44,98,"pop, contemporary r&b, dance pop, hip pop, r&b, urban contemporary","R&B, Pop, Hip Hop","the boy is mine (Remix)",2024-06-21,03:33,70,71,30,0,43,0,0,-6,G Minor,4,2024-08-06,1ZtjfPvOnn3ODTto41CcbR,"Republic Records",6A,USUM72407075
192,"Adventure","Izzamuzzic",50,100,"kazakh pop, russian electronic","Pop, Electronic","Adventure",2016-04-22,05:19,62,52,8,0,18,20,10,-10,G Major,4,2024-08-10,0nh7musv1SfjMkXaIkHBqK,"Topspot records",9B,GBKQU1644240
193,"Aliens Need Love Too","Phlake,Mercedes the Virus",28,108,"danish pop, scandinavian r&b, ","Pop, R&B","The Illegal Download Of Your Soul",2020-05-15,04:14,58,43,70,0,28,0,10,-6,G#/A♭ Minor,3,2024-08-22,23OQAJVJ0VqXYqveHZRUyv,"Phlake Mansion",1A,DK4YA2007802
194,"Down Low - Penguin Prison Remix","Penguin Prison,Lyrah",21,100,"alternative dance, electrofox, funktronica, indie poptimism, indietronica, nu disco, shimmer pop, ","Rock, R&B, Pop","Down Low (Penguin Prison Remix)",2019-09-04,03:40,70,70,6,0,60,0,10,-7,A Minor,4,2024-08-25,7EzVXXAMEKjriIHERJdAYd,"Lyrah",8A,QZHN31900764
195,"Run This","Angel feat. Sneakbo",26,100,"bossbeat","Pop","Possession With Intent",2014-11-02,04:04,51,70,1,0,55,30,40,-6,F#/G♭ Minor,4,2024-08-25,1cujwcvm4RhiiAoWPwpiIQ,"Parallel Music Group",11A,GBLFP0306385
196,"Werk Girl","Todrick Hall",15,100,"strut","Pop","Everybody's Talking About Jamie (Original Motion Picture Soundtrack)",2021-09-10,03:09,84,58,26,0,61,10,30,-8,A#/B♭ Minor,4,2024-08-25,1DEY8Idi59k9eb5XOrZDMU,"Universal-Island Records Ltd.",3A,GBUM72100551
197,"Forget About You","Sture Zetterberg",34,94,"thai bl ost","","Praying for Love",2019-12-20,03:30,74,71,39,0,75,0,10,-6,C Major,4,2024-08-25,4fM6lCETRYRmZgdphMhzin,"Epidemic Sound",8B,SE5Q51827619
198,"I Want It That Way","Manuel Costa",22,100,"","","I Want It That Way",2019-09-13,03:19,65,79,1,0,41,0,10,-6,G Minor,4,2024-08-25,3q8lVRIRS88HAfGRaEY6qD,"UMOD (Universal Music On Demand)",6A,SE3OH1731570
199,"Don't Go Nowhere","Jason Derulo",31,100,"dance pop, pop","Pop","Nu King",2024-02-16,02:46,67,52,6,0,58,0,10,-6,C♯/D♭ Major,4,2024-08-26,7BShpGbqBIxHvNu1awXZoa,"Atlantic Records",3B,USAT22400757
200,"Jasmine","MOHI",0,107,"waiata maori","World/Traditional","Moments",2022-11-25,03:29,78,44,7,0,45,0,10,-8,C♯/D♭ Minor,4,2024-08-26,58knwicBtVfOTY4sq2wPlx,"MOHI",12A,NZAM02201233
201,"Oxygen","August Royals",29,110,"","","Inhaler",2022-03-11,02:47,89,48,17,0,49,0,10,-8,D Major,4,2024-08-26,61inI3IuZNpyGLqsSDgqB9,"RCA Records Label",10B,USRC12102501
202,"Black Sheep - 8Track","Walker Hayes",46,95,"contemporary country, country, country road, modern country rock","Country, Rock","8Tracks, Vol. 3: Black Sheep",2019-12-06,01:58,84,50,6,0,86,0,10,-8,C♯/D♭ Minor,4,2024-08-26,3oDFMzAbD6swzMXe9r05G4,"Monument Records",12A,QZ6U91900087
203,"SPLAT","Connor Price",67,108,"singer-songwriter pop","Pop","SPLAT",2022-05-20,02:05,91,45,6,0,52,30,0,-7,G Major,4,2024-08-26,71rw9MB77BR8LHMFZK8gKV,"4 of Clubs LLC",9B,QZHNB2218020
204,"Over You","NJOMZA,Louis The Child",28,95,"edm, electropop, indie poptimism, vapor soul, vapor twitch","Electronic, Pop, R&B","Over You",2023-02-17,02:48,63,59,54,0,14,0,10,-8,E Major,4,2024-08-26,1koF8UrQv49631zTO1Dz1w,"Sincethe80s / EMPIRE",12B,USUYG1455769
205,"greedy","Tate McRae",2,111,"pop","Pop","greedy",2023-09-14,02:11,75,73,24,0,83,0,10,-3,F#/G♭ Minor,1,2024-09-03,2dHH3pG8xx0YOZDKyDD9eG,"RCA Records Label",11A,USRC12301975
206,"W (feat. Gunna)","Koffee,Gunna",56,101,"dancehall, dancehall queen, jamaican dancehall, modern reggae, atl hip hop, melodic rap, rap, trap","Hip Hop, World/Traditional","W (feat. Gunna)",2019-11-26,03:50,86,72,18,0,90,0,0,-7,F#/G♭ Minor,4,2024-09-13,6xW2g0c5uSoa3S6xk9eI4j,"Columbia",11A,GBARL1901308
207,"Down for You","Cosmo's Midnight,Ruel",42,97,"australian dance, australian indie, indie dream pop, indie soul, alt z, australian alternative pop, singer-songwriter pop","Pop, Electronic, R&B","Down for You",2020-01-31,03:13,76,55,28,0,63,0,10,-8,D Major,4,2024-09-22,2nelvMgL7LyIUAYwmmRyy1,"Nite High",10B,AUBM02000005
208,"slow down","Forrest.,Forrest Frank",55,172,"lo-fi rap, ","Hip Hop","slow down",2022-06-30,02:50,63,46,38,0,75,0,10,-8,E Major,4,2024-09-22,1bxEymHzVbGrbjR99QjS0l,"Forrest Frank Music Inc. / 10K Projects",12B,QZK6L2269812
209,"Tongue Tied","Theo Tams",20,100,"canadian pop","Pop","Tongue Tied",2022-03-24,02:58,76,64,14,0,73,0,10,-7,F Minor,4,2024-09-22,2n1F2x0A7icKONNnuV2C8j,"Hidden Pony Records",4A,CAA172100045
210,"You","Louyah",45,100,"sad rap","Hip Hop","6FEET",2021-02-19,03:53,81,27,82,0,67,0,0,-10,B Major,4,2024-09-22,0WSDEpEZZDffYfmK8Ssuxc,"Loud Era Records",1B,US7VG2116825
211,"People","Libianca",77,124,"afrobeats","R&B","People",2022-12-06,03:04,57,42,55,0,69,0,10,-8,A#/B♭ Minor,5,2024-09-22,26b3oVLrRUaaybJulow9kz,"5K Records Limited",3A,QZTB52268087
212,"Kill Bill","SZA",77,89,"pop, r&b, rap","Pop, R&B, Hip Hop","SOS",2022-12-09,02:33,64,73,5,17,43,0,10,-6,G#/A♭ Major,4,2024-09-22,3OHfY25tqY28d16oZczHc8,"Top Dawg Entertainment/RCA Records",4B,USRC12204584
213,"Honey (with Muni Long)","John Legend,Muni Long",33,90,"neo soul, pop, pop soul, urban contemporary, indie r&b","R&B, Pop, Hip Hop","Honey",2022-06-17,02:21,56,60,3,0,22,0,10,-4,A Minor,4,2024-09-28,5C93HMg6JWdTey2P717Ozq,"Republic Records",8A,USUG12204222
214,"Like I Do","J.Tajor",72,105,"","","Like I Do",2022-03-04,02:29,85,50,65,0,60,0,10,-5,A Major,4,2024-10-01,1TiZWEsxN85yLJBq56K8mG,"ACTS Music Group",11B,TCAGB2228976
215,"Kamikaze","Omar Apollo",54,95,"bedroom pop, bedroom soul","Pop, R&B","Apolonio",2020-10-16,03:30,71,73,28,0,46,10,0,-5,D Minor,4,2024-10-01,5uUjYnzcjEgiIFWR0av19g,"Warner Records",7A,USWB12003221
216,"Slow Low","Jason Derulo",51,185,"dance pop, pop","Pop","Nu King",2024-02-16,03:04,49,77,5,0,52,0,40,-6,F#/G♭ Minor,4,2024-10-14,5hmxbGHnxB9veBsMNDq6xw,"Atlantic Records",11A,USAT22305247
